praef.1	0	Vos	PRON	pronoun	Case=Nom|Number=Plur|Person=2	uos	ROOT	0
4.15	3	in	ADP	preposition		in	case	5
4.15	4	illo	DET	pronoun	Case=Abl|Gender=Neut|Number=Sing	ille	det	5
4.15	5	tempore	NOUN	noun	Case=Abl|Gender=Neut|Number=Sing	tempus	obl	2
4.16	0	cursus	NOUN	noun		cursus	nmod	1
4.16	1	que	NOUN	adverb		que	obl	3
4.16	2	tot	DET	adverb		tot	det	3
4.16	3	fandi	VERB	verb	Case=Gen|Gender=Neut|Mood=Ger|Number=Sing|Tense=Fut|VerbForm=Part|Voice=Pass	for	ROOT	3
4.16	4	et	CCONJ	conjunction		et	cc	5
4.16	5	rotae	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	rota	conj	3
4.16	6	:	PUNCT	punc		:	punct	3
4.17	0	memor	NOUN	adjective	Case=Nom|Gender=Masc|Number=Sing	memor	ROOT	0
4.17	1	,	PUNCT	punc		,	punct	2
4.17	2	disertus	VERB	noun	Case=Nom|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Pass	disertus	conj	0
4.17	3	,	PUNCT	punc		,	punct	5
4.17	4	lucida	ADJ	adjective	Case=Acc|Gender=Neut|Number=Plur	lucidus	amod	5
4.17	5	facundia	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	facundia	conj	0
4.17	6	,	PUNCT	punc		,	punct	0
4.18	0	canore	ADJ	adjective	Case=Abl|Gender=Masc|Number=Sing	canorus	ROOT	0
4.18	1	,	PUNCT	punc		,	punct	3
4.18	2	cultu	NOUN	noun	Case=Abl|Gender=Masc|Number=Sing	cultus	obl	3
4.18	3	praeditus	VERB	verb	Case=Nom|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Pass	praeditus	conj	0
4.18	4	,	PUNCT	punc		,	punct	0
4.19	0	salibus	NOUN	noun	Case=Abl|Gender=Masc|Number=Plur	sal	obl	1
4.19	1	modestus	ADJ	adjective	Case=Nom|Gender=Masc|Number=Sing	modestus	ROOT	1
4.19	2	felle	NOUN	noun	Case=Abl|Gender=Neut|Number=Sing	fel	obl	4
4.19	3	nullo	DET	adjective	Case=Abl|Gender=Neut|Number=Sing	nullus	det	2
4.19	4	perlitis	VERB	verb	Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	perlino	conj	1
4.19	5	,	PUNCT	punc		,	punct	1
4.20	0	vini	NOUN	noun	Case=Gen|Gender=Neut|Number=Sing	uinum	nmod	3
4.20	1	cibi	ADV	adjective		cibi	amod	0
4.20	2	que	ADV	adjective		que	amod	0
4.20	3	abstemius	ADJ	verb	Case=Nom|Gender=Neut|Number=Sing	abstemius	ROOT	3
4.20	4	,	PUNCT	punc		,	punct	3
4.21	0	laetus	NOUN	adjective	Case=Nom|Gender=Masc|Number=Sing	laetus	ROOT	0
4.21	1	,	PUNCT	punc		,	punct	2
4.21	2	pudicus	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	pudicus	conj	0
4.21	3	,	PUNCT	punc		,	punct	4
4.21	4	pulcher	ADJ	noun	Case=Nom|Gender=Masc|Number=Sing	pulcher	conj	0
4.21	5	,	PUNCT	punc		,	punct	7
4.21	6	in	ADP	ADP		in	case	7
4.21	7	senio	NOUN	noun	Case=Abl|Gender=Neut|Number=Sing	senium	obl	0
4.21	8	quoque	ADV	adverb		quoque	discourse	7
4.22	0	aquilae	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	aquila	ROOT	0
4.22	1	ut	ADV	adverb		ut	mark	2
4.22	2	senectus	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	senectus	advcl:cmp	0
4.22	3	aut	CCONJ	conjunction		aut	cc	4
4.22	4	equi	NOUN	noun	Case=Gen|Gender=Masc|Number=Sing	equus	conj	2
4.22	5	.	PUNCT	punc		.	punct	0
5.1	0	FACUNDE	PROPN	noun	Case=Nom|Gender=Fem|Number=Plur	facundus	ROOT	0
5.1	1	,	PUNCT	punc		,	punct	2
5.1	2	docte	ADJ	verb	Case=Voc|Gender=Masc|Number=Sing	doceo	conj	0
5.1	3	,	PUNCT	punc		,	punct	4
5.1	4	lingua	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	lingua	conj	0
5.1	5	et	CCONJ	conjunction		et	cc	6
5.1	6	ingenio	NOUN	noun	Case=Abl|Gender=Neut|Number=Sing	ingenium	conj	0
5.1	7	celer	ADJ	adjective	Case=Abl|Gender=Neut|Number=Sing	celer	amod	6
5.1	8	,	PUNCT	punc		,	punct	0
5.2	0	iocis	NOUN	noun	Case=Abl|Gender=Fem|Number=Plur	iocus	ROOT	0
5.2	1	amoene	ADJ	noun	Case=Nom|Gender=Fem|Number=Plur	amoenus	nmod	0
5.2	2	,	PUNCT	punc		,	punct	3
5.2	3	Delphidi	NOUN	noun	Case=Nom|Gender=Masc|Number=Plur	Delphidus	conj	0
5.2	4	,	PUNCT	punc		,	punct	0
5.3	0	subtextus	VERB	noun	Case=Nom|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Pass	subtexo	ROOT	0
5.3	1	esto	AUX	verb	Mood=Imp|Number=Sing|Person=2|Tense=Fut|VerbForm=Fin	esto	aux:pass	0
5.3	2	flebili	ADJ	adjective	Case=Dat|Gender=Masc|Number=Sing	flebilis	amod	3
5.3	3	threno	ADJ	noun	Case=Dat|Gender=Masc|Number=Sing	threnus	obl:arg	0
5.3	4	patris	NOUN	noun	Case=Gen|Gender=Masc|Number=Sing	pater	nmod	3
5.3	5	,	PUNCT	punc		,	punct	0
5.4	0	laudi	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	laus	ROOT	0
5.4	1	ut	SCONJ	adverb		ut	mark	2
5.4	2	subibas	VERB	verb	Mood=Ind|Number=Sing|Person=2|Tense=Imp|VerbForm=Fin|Voice=Act	subeo	advcl	0
5.4	3	aemulus	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	aemulus	obj	2
5.4	4	,	PUNCT	punc		,	punct	0
5.5	0	tu	PRON	pronoun	Case=Nom|Number=Sing|Person=2	tu	nsubj:pass	4
5.5	1	paene	ADV	adverb		paene	advmod	4
5.5	2	ab	ADP	preposition		ab	case	4
5.5	3	ipsis	DET	determiner	Case=Abl|Gender=Masc|Number=Plur	ipse	det	4
5.5	4	orsus	NOUN	proper_noun	Case=Nom|Gender=Masc|Number=Sing	ordior	ROOT	4
5.5	5	incunabulis	NOUN	noun	Case=Abl|Gender=Neut|Number=Plur	incunabulum	conj	4
5.6	0	dei	NOUN	proper_noun	Case=Gen|Gender=Masc|Number=Sing	deus	nmod	1
5.6	1	poeta	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	poeta	ROOT	1
5.6	2	nobilis	ADJ	adjective	Case=Nom|Gender=Masc|Number=Sing	nobilis	amod	1
5.6	3	,	PUNCT	punc		,	punct	1
5.7	0	sertum	NOUN	noun	Case=Acc|Gender=Neut|Number=Sing	sertum	ROOT	0
5.7	1	coronae	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	corona	obl:arg	2
5.7	2	praeferens	VERB	verb	Case=Nom|Gender=Neut|Number=Sing|VerbForm=Part|Voice=Act	praefero	acl	0
5.7	3	Olympiae	PROPN	proper_noun	Case=Dat|Gender=Masc|Number=Sing	Olympias	obl:arg	2
5.7	4	,	PUNCT	punc		,	punct	0
5.8	0	puer	NOUN	noun	Case=Voc|Gender=Masc|Number=Sing	puer	vocative	1
5.8	1	celebrasti	VERB	verb	Mood=Ind|Number=Sing|Person=2|Tense=Perf|VerbForm=Fin|Voice=Act	celebro	ROOT	1
5.8	2	Iovem	PROPN	proper_noun	Case=Acc|Gender=Masc|Number=Sing	Iuppiter	obj	1
5.8	3	:	PUNCT	punc		:	punct	1
5.9	0	mox	ADV	adverb		mox	advmod	3
5.9	1	inde	ADV	adverb		inde	advmod:lmod	0
5.9	2	cursim	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	cursis	nmod	3
5.9	3	more	NOUN	noun	Case=Abl|Gender=Masc|Number=Sing	mos	ROOT	3
5.9	4	torrentis	NOUN	noun	Case=Gen|Gender=Masc|Number=Sing	torreo	nmod	3
5.9	5	freti	ADJ	adjective	Case=Gen|Gender=Masc|Number=Sing	fretus	amod	4
5.10	0	epos	NOUN	noun	Case=Acc|Gender=Fem|Number=Plur	epos	obj	1
5.10	1	ligasti	VERB	verb	Mood=Ind|Number=Sing|Person=2|Tense=Perf|VerbForm=Fin|Voice=Act	ligo	ROOT	1
5.10	2	metricum	ADJ	adjective	Case=Acc|Gender=Neut|Number=Sing	metricus	obj	1
5.10	3	,	PUNCT	punc		,	punct	1
5.11	0	ut	SCONJ	adverb		ut	mark	4
5.11	1	nullus	DET	adjective	Case=Nom|Gender=Masc|Number=Sing	nullus	det	4
5.11	2	aequa	ADJ	adjective	Case=Abl|Gender=Fem|Number=Sing	aequus	amod	3
5.11	3	lege	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	lex	obl	4
5.11	4	liber	ADJ	adjective	Case=Nom|Gender=Masc|Number=Sing	liber	ROOT	4
5.11	5	carminum	NOUN	noun	Case=Acc|Gender=Neut|Number=Sing	carminum	nmod	4
5.12	0	orationem	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	oratio	obj	1
5.12	1	texeret	VERB	verb	Mood=Sub|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin|Voice=Act	texo	ROOT	1
5.12	2	.	PUNCT	punc		.	punct	1
5.13	0	celebrata	VERB	verb	Case=Abl|Gender=Fem|Number=Sing|VerbForm=Part|Voice=Pass	celebro	ROOT	0
5.13	1	varie	ADV	adverb		uarius	dep	3
5.13	2	cuius	PRON	pronoun	Case=Gen|Gender=Fem|Number=Sing	qui	nmod	3
5.13	3	eloquentia	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	eloquentia	nsubj:pass	0
5.14	0	domi	ADV	noun		domus	advmod	3
5.14	1	foris	ADV	adverb		foris	advmod:lmod	3
5.14	2	que	ADV	adverb		que	advmod	3
5.14	3	claruit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Perf|VerbForm=Fin|Voice=Act	claresco	ROOT	3
5.14	4	:	PUNCT	punc		:	punct	3
5.15	0	seu	CCONJ	conjunction		seu	cc	1
5.15	1	tu	PRON	pronoun	Case=Nom|Number=Sing|Person=2	tu	ROOT	1
5.15	2	cohortis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	cohors	nmod	3
5.15	3	praesulem	NOUN	noun	Case=Acc|Gender=Masc|Number=Sing	praesul	xcomp	1
5.15	4	praetoriae	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	praetoria	nmod	3
5.16	0	provinciarum	NOUN	noun	Case=Gen|Gender=Fem|Number=Plur	prouincia	ROOT	0
5.16	1	aut	CCONJ	conjunction		aut	cc	2
5.16	2	iudices	NOUN	noun	Case=Nom|Gender=Masc|Number=Plur	iudex	conj	0
5.17	0	coleres	NOUN	verb	Case=Nom|Gender=Masc|Number=Plur	colo	ROOT	0
5.17	1	,	PUNCT	punc		,	punct	2
5.17	2	tuendis	VERB	verb	Case=Abl|Gender=Masc|Mood=Gdv|Number=Plur|Tense=Fut|VerbForm=Part|Voice=Pass	tueor	conj	0
5.17	3	additus	VERB	verb	Case=Nom|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Pass	addo	conj	0
5.17	4	clientibus	NOUN	noun	Case=Dat|Gender=Masc|Number=Plur	cliens	obl:arg	3
5.18	0	famae	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	fama	ROOT	0
5.18	1	et	CCONJ	conjunction		et	cc	2
5.18	2	salutis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	salus	conj	0
5.18	3	sauciis	ADJ	adjective	Case=Dat|Gender=Masc|Number=Plur	saucius	conj	0
5.18	4	,	PUNCT	punc		,	punct	0
5.19	0	felix	PROPN	adjective	Case=Voc|Gender=Masc|Number=Sing	felix	ROOT	0
5.19	1	,	PUNCT	punc		,	punct	4
5.19	2	quietis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	quietus	nmod	4
5.19	3	si	SCONJ	conjunction		si	mark	4
5.19	4	maneres	VERB	verb	Mood=Sub|Number=Sing|Person=2|Tense=Imp|VerbForm=Fin|Voice=Act	maneo	advcl	0
5.19	5	litteris	NOUN	noun	Case=Abl|Gender=Fem|Number=Plur	littera	obl	4
5.20	0	opus	NOUN	noun	Case=Acc|Gender=Neut|Number=Sing	opus	ROOT	0
5.20	1	Camenarum	NOUN	noun	Case=Gen|Gender=Fem|Number=Plur	Camena	nmod	0
5.20	2	colens	VERB	verb	Case=Nom|Gender=Neut|Number=Sing|VerbForm=Part|Voice=Act	colo	acl	0
5.21	0	nec	CCONJ	conjunction		nec	cc	1
5.21	1	odia	NOUN	noun	Case=Nom|Gender=Neut|Number=Plur	odium	ROOT	1
5.21	2	magnis	ADJ	adjective	Case=Gen|Gender=Fem|Number=Sing	magnus	amod	4
5.21	3	concitata	VERB	verb	Case=Nom|Gender=Neut|Number=Plur|VerbForm=Part|Voice=Pass	concito	acl	1
5.21	4	litibus	NOUN	noun	Case=Abl|Gender=Fem|Number=Plur	lis	obl:arg	3
5.22	0	armaret	VERB	verb	Mood=Sub|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin|Voice=Act	armo	ROOT	0
5.22	1	ultor	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	ultor	amod	2
5.22	2	impetus	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	impetus	nsubj	0
5.23	0	nec	CCONJ	conjunction		neque	cc	2
5.23	1	inquieto	ADJ	adjective	Case=Dat|Gender=Neut|Number=Sing	inquieto	amod	2
5.23	2	temporis	NOUN	noun	Case=Gen|Gender=Neut|Number=Sing	tempus	ROOT	2
5.23	3	tyrannici	ADJ	noun	Case=Gen|Gender=Neut|Number=Sing	tyrannicus	amod	2
5.24	0	palatio	NOUN	noun	Case=Dat|Gender=Neut|Number=Sing	palatium	obl:arg	2
5.24	1	te	PRON	pronoun	Case=Acc|Number=Sing|Person=2	tu	obj	2
5.24	2	adtolleres	VERB	verb	Mood=Sub|Number=Sing|Person=2|Tense=Imp|VerbForm=Fin|Voice=Act	adtollo	ROOT	2
5.24	3	.	PUNCT	punc		.	punct	2
5.25	0	dum	SCONJ	conjunction		dum	mark	4
5.25	1	spem	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	spes	obj	4
5.25	2	remotam	VERB	verb	Case=Acc|Gender=Fem|Number=Sing|VerbForm=Part|Voice=Pass	remotus	acl	1
5.25	3	semper	ADV	adverb		semper	advmod:tmod	4
5.25	4	arcessis	VERB	verb	Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	arcesso	ROOT	4
5.25	5	tibi	PRON	pronoun	Case=Dat|Number=Sing|Person=2	tu	obl:arg	4
5.25	6	,	PUNCT	punc		,	punct	4
5.26	0	fastidiosus	ADJ	adjective	Case=Nom|Gender=Masc|Number=Sing	fastidiosus	ROOT	0
5.26	1	obviae	ADJ	adjective	Case=Nom|Gender=Fem|Number=Plur	obviae	dep	0
5.26	2	,	PUNCT	punc		,	punct	0
5.27	0	tuum	DET	adjective	Case=Acc|Gender=Neut|Number=Sing	tuum	det	6
5.27	1	que	DET	adjective	Case=Acc|Gender=Neut|Number=Sing	que	dep	2
5.27	2	mavis	VERB	noun	Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	malo	ROOT	2
5.27	3	esse	AUX	verb	Tense=Pres|VerbForm=Inf	sum	dep	2
5.27	4	quam	SCONJ	conjunction		quam	advmod	2
5.27	5	fati	NOUN	noun	Case=Gen|Gender=Neut|Number=Sing	fatum	nmod	6
5.27	6	bonum	NOUN	noun	Case=Acc|Gender=Neut|Number=Sing	bonum	obj	4
5.27	7	,	PUNCT	punc		,	punct	2
5.28	0	desiderasti	VERB	verb	Mood=Ind|Number=Sing|Person=2|Tense=Perf|VerbForm=Fin|Voice=Act	desidero	ROOT	0
5.28	1	plurima	DET	adjective	Case=Acc|Gender=Neut|Number=Plur	plurimus	obj	0
5.28	2	,	PUNCT	punc		,	punct	0
5.29	0	vagus	ADJ	adjective	Case=Nom|Gender=Masc|Number=Sing	uagus	ROOT	0
5.29	1	per	ADP	preposition		per	case	4
5.29	2	omnes	DET	adjective	Case=Acc|Gender=Fem|Number=Plur	omnis	det	4
5.29	3	dignitatum	NOUN	noun	Case=Gen|Gender=Fem|Number=Plur	dignitas	nmod	4
5.29	4	formulas	NOUN	noun	Case=Acc|Gender=Fem|Number=Plur	formula	obl	0
5.30	0	meritus	NOUN	noun	Case=Nom|Gender=Neut|Number=Sing	meritus	ROOT	0
5.30	1	que	ADV	adverb		que	conj	0
5.30	2	plura	DET	adjective	Case=Acc|Gender=Neut|Number=Plur	plus	det	0
5.30	3	quam	SCONJ	adverb		quam	mark	4
5.30	4	gerens	VERB	verb	Case=Nom|Gender=Neut|Number=Sing|VerbForm=Part|Voice=Act	gero	advcl:cmp	2
5.30	5	.	PUNCT	punc		.	punct	0
5.31	0	unde	ADV	adverb		unde	advmod:lmod	1
5.31	1	insecuto	VERB	verb	Case=Abl|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Pass	insequor	ROOT	1
5.31	2	criminum	NOUN	noun	Case=Gen|Gender=Neut|Number=Plur	crimen	nmod	3
5.31	3	motu	NOUN	noun	Case=Abl|Gender=Masc|Number=Sing	motus	nsubj:pass	1
5.31	4	gravi	ADJ	adjective	Case=Abl|Gender=Masc|Number=Sing	grauis	amod	3
5.32	0	donatus	VERB	verb	Case=Nom|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Pass	dono	ROOT	0
5.32	1	aerumnis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	aerumna	obl:arg	0
5.32	2	patris	NOUN	noun	Case=Gen|Gender=Masc|Number=Sing	pater	nmod	1
5.32	3	,	PUNCT	punc		,	punct	0
5.33	0	mox	ADV	adverb		mox	advcl	2
5.33	1	inde	ADV	adverb		inde	advmod:lmod	0
5.33	2	rhetor	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	rhetor	ROOT	2
5.33	3	,	PUNCT	punc		,	punct	6
5.33	4	nec	CCONJ	conjunction		neque	cc	6
5.33	5	docendi	VERB	verb	Case=Gen|Gender=Neut|Mood=Ger|Number=Sing|Tense=Fut|VerbForm=Part|Voice=Pass	doceo	dep	6
5.33	6	pertinax	ADJ	noun	Case=Nom|Gender=Masc|Number=Sing	pertinax	conj	2
5.33	7	,	PUNCT	punc		,	punct	2
5.34	0	curam	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	cura	ROOT	0
5.34	1	fefellisti	PROPN	proper_noun	Case=Gen|Gender=Masc|Number=Sing	fallo	nmod	0
5.34	2	patrum	NOUN	noun	Case=Gen|Gender=Masc|Number=Plur	pater	nmod	1
5.34	3	,	PUNCT	punc		,	punct	0
5.35	0	minus	ADV	adverb		paruus	advmod	2
5.35	1	malorum	NOUN	adjective	Case=Gen|Gender=Neut|Number=Plur	malus	nmod	2
5.35	2	munere	NOUN	noun	Case=Abl|Gender=Neut|Number=Sing	munus	obl	3
5.35	3	expertus	VERB	verb	Case=Nom|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Pass	experior	ROOT	3
5.35	4	dei	NOUN	proper_noun	Case=Gen|Gender=Masc|Number=Sing	deus	dep	3
5.35	5	,	PUNCT	punc		,	punct	3
5.36	0	medio	ADJ	adjective	Case=Abl|Gender=Neut|Number=Sing	medius	ROOT	0
5.36	1	quod	SCONJ	pronoun		qui	nsubj:pass	3
5.36	2	aevi	NOUN	noun	Case=Gen|Gender=Neut|Number=Sing	aeuum	case	1
5.36	3	raptus	VERB	verb	Case=Nom|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Pass	rapio	acl:relcl	0
5.36	4	es	AUX	verb	Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin	sum	aux:pass	3
5.36	5	,	PUNCT	punc		,	punct	3
5.37	0	errore	NOUN	noun	Case=Abl|Gender=Masc|Number=Sing	error	ROOT	0
5.37	1	quod	SCONJ	conjunction		quod	mark	3
5.37	2	non	PART	particle		non	advmod:neg	3
5.37	3	deviantis	VERB	verb	Case=Gen|Gender=Fem|Number=Sing|VerbForm=Part|Voice=Act	deuio	acl	0
5.37	4	filiae	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	filia	obl:arg	3
5.38	0	poena	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	poena	vocative	2
5.38	1	que	NOUN	adverb	Case=Abl|Gender=Fem|Number=Sing	que	vocative	2
5.38	2	laesus	VERB	adjective	Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	laedo	ROOT	2
5.38	3	coniugis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	coniunx	obl:arg	2
5.38	4	.	PUNCT	punc		.	punct	2
6.1	0	O	PART	interjection		o	advmod:emph	1
6.1	1	FLOS	NOUN	noun	Case=Voc|Gender=Fem|Number=Sing	flos	ROOT	1
6.1	2	iuvenum	ADJ	adjective	Case=Gen|Gender=Masc|Number=Plur	iuvenum	nmod	1
6.2	0	spes	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	spes	ROOT	0
6.2	1	laeta	ADJ	adjective	Case=Nom|Gender=Fem|Number=Sing	laeto	amod	0
6.2	2	patris	NOUN	noun	Case=Gen|Gender=Masc|Number=Sing	pater	nmod	0
6.3	0	nec	CCONJ	conjunction		nec	cc	1
6.3	1	certa	ADJ	adjective	Case=Acc|Gender=Neut|Number=Plur	certus	ROOT	1
6.3	2	tuae	DET	adjective	Case=Nom|Gender=Fem|Number=Plur	tuus	nmod	1
6.4	0	data	VERB	verb	Case=Nom|Gender=Fem|Number=Sing|VerbForm=Part|Voice=Pass	datum	ROOT	0
6.4	1	res	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	res	nsubj:pass	0
6.4	2	patriae	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	patria	nmod	1
6.4	3	,	PUNCT	punc		,	punct	0
6.5	0	rhetor	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	rhetor	ROOT	0
6.5	1	Alethi	PROPN	adjective	Case=Gen|Gender=Masc|Number=Sing	Alethus	nmod	0
6.5	2	:	PUNCT	punc		:	punct	0
6.6	0	tu	PRON	pronoun	Case=Nom|Number=Sing|Person=2	tu	ROOT	0
6.6	1	primaevis	ADJ	verb	Case=Nom|Gender=Fem|Number=Sing	primaevis	appos	0
6.7	0	doctor	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	doctor	ROOT	0
6.7	1	in	ADP	preposition		in	case	2
6.7	2	annis	NOUN	noun	Case=Abl|Gender=Masc|Number=Plur	annus	nmod	0
6.7	3	:	PUNCT	punc		:	punct	0
6.8	0	tempore	NOUN	noun	Case=Abl|Gender=Neut|Number=Sing	tempus	ROOT	0
6.8	1	,	PUNCT	punc		,	punct	2
6.8	2	quo	PRON	pronoun	Case=Abl|Gender=Neut|Number=Sing	qui	dep	3
6.8	3	te		pronoun		tu	dep	0
6.9	0	discere	VERB	verb	Tense=Pres|VerbForm=Inf|Voice=Act	disco	ROOT	0
6.9	1	adultum	VERB	verb	Case=Nom|Gender=Neut|Number=Sing|VerbForm=Part|Voice=Pass	adultum	acl	0
6.10	0	non	PART	particle		non	advmod:neg	1
6.10	1	turpe	ADJ	adjective	Case=Nom|Gender=Neut|Number=Sing	turpis	amod	2
6.10	2	foret	AUX	verb	Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	ROOT	2
6.10	3	,	PUNCT	punc		,	punct	2
6.11	0	praetextate	VERB	adverb	Mood=Imp|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	praetextatus	ROOT	0
6.11	1	,	PUNCT	punc		,	punct	0
6.12	0	iam	ADV	adverb		iam	advmod:tmod	1
6.12	1	genitori	NOUN	noun	Case=Gen|Gender=Masc|Number=Sing	genitor	ROOT	1
6.13	0	conlatus	VERB	verb	Case=Nom|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Pass	conlatus	ROOT	0
6.13	1	eras	AUX	noun	Mood=Ind|Number=Sing|Person=2|Tense=Imp|VerbForm=Fin	sum	aux:pass	0
6.14	0	post	ADV	adverb		post	mark	2
6.14	1	que	ADP	conjunction		que	mark	2
6.14	2	Paterae	PROPN	proper_noun	Case=Nom|Gender=Fem|Number=Plur	Patera	ROOT	2
6.15	0	et	CCONJ	conjunction		et	cc	1
6.15	1	praeceptor	NOUN	noun	Case=Voc|Gender=Masc|Number=Sing	praeceptor	ROOT	1
6.15	2	.	PUNCT	punc		.	punct	1
6.16	0	ille	DET	pronoun	Case=Nom|Gender=Fem|Number=Plur	ille	ROOT	0
6.16	1	superbae	ADJ	noun	Case=Nom|Gender=Fem|Number=Plur	superba	dep	0
6.17	0	moenia	NOUN	noun	Case=Acc|Gender=Neut|Number=Plur	moenia	ROOT	0
6.17	1	Romae	PROPN	proper_noun	Case=Gen|Gender=Fem|Number=Sing	Roma	advcl	0
6.18	0	fama	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	fama	ROOT	0
6.18	1	et	CCONJ	conjunction		et	cc	2
6.18	2	meritis	NOUN	noun	Case=Abl|Gender=Neut|Number=Plur	meritum	conj	0
6.19	0	inclitus	VERB	verb	Case=Nom|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Pass	inclitus	nsubj	1
6.19	1	auxit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Perf|VerbForm=Fin|Voice=Act	augeo	ROOT	1
6.19	2	:	PUNCT	punc		:	punct	1
6.20	0	maior	ADJ	adjective	Case=Nom|Gender=Fem|Number=Sing	magnus	ROOT	0
6.20	1	utroque	DET	pronoun	Case=Abl|Gender=Neut|Number=Sing	uterque	det	0
6.21	0	tu	PRON	pronoun	Case=Nom|Number=Sing|Person=2	tu	ROOT	0
6.21	1	Burdigalae	PROPN	proper_noun	Case=Voc|Gender=Masc|Number=Sing	Burdigala	appos	0
6.22	0	lactus	NOUN	noun	Case=Acc|Gender=Neut|Number=Sing	lactus	ROOT	0
6.22	1	patriae	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	patria	amod	0
6.23	0	clara	ADJ	adjective	Case=Nom|Gender=Fem|Number=Sing	clarus	amod	1
6.23	1	cohortis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	cohors	ROOT	1
6.24	0	vexilla	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	uexillum	obl	1
6.24	1	regens	VERB	verb	Case=Nom|Gender=Fem|Number=Sing|VerbForm=Part|Voice=Act	rego	ROOT	1
6.24	2	,	PUNCT	punc		,	punct	1
6.25	0	cuncta	DET	adjective	Case=Acc|Gender=Neut|Number=Plur	cunctus	obj	1
6.25	1	habuisti	VERB	verb	Mood=Ind|Number=Sing|Person=2|Tense=Perf|VerbForm=Fin|Voice=Act	habeo	ROOT	1
6.26	0	commoda	ADJ	adjective	Case=Acc|Gender=Neut|Number=Plur	commodus	amod	1
6.26	1	fati	NOUN	noun	Case=Gen|Gender=Neut|Number=Sing	fatum	ROOT	1
6.26	2	,	PUNCT	punc		,	punct	1
6.27	0	non	PART	particle		non	advmod:neg	2
6.27	1	sine	ADP	preposition		sine	case	2
6.27	2	morsu	NOUN	noun	Case=Abl|Gender=Masc|Number=Sing	morsus	ROOT	2
6.28	0	gravis	ADJ	adjective	Case=Gen|Gender=Fem|Number=Sing	grauis	amod	1
6.28	1	invidiae	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	inuidia	ROOT	1
